ID,ID_num,Site,Weather,Y,M,D,時段,Location_x,Location_y,H,M,S,Sp.,#,Ht,Dis,Dir,Ha1,MH2,Wa3,Sl(°)4,C(%)5,U(%)6,Ar (%),So (%),Wa (%),El (%),Be7,Note
2.02311E+11,3,青瓜寮農路,,2023,11,4,2,22.9924055,120.4410208,15,31,35,白頭翁,7,15,10,－,5,1,1,－,20,20,0,20,60,0,5,
2.02311E+11,4,青瓜寮農路,,2023,11,4,2,22.9936132,120.4415082,15,40,0,珠頸斑鳩,1,2,8,S→W,7,8,1,-,50,30,70,0,0,0,5,
2.02311E+11,5,青瓜寮農路,,2023,11,4,2,22.9954709,120.4412917,15,50,55,台灣草蜥,1,0,1,E,1,2,0,-,10,30,10,50,0,0,5,
2.02311E+11,6,青瓜寮農路,,2023,11,4,2,22.9954709,120.4412917,15,50,55,竹雞,1,0,3,E→W,1,2,0,-,10,30,10,50,0,0,2.5,
2.02311E+11,7,青瓜寮農路,,2023,11,4,2,22.9960739,120.4416417,15,54,0,大卷尾,1,6,1,E,9,8,0,-,5,45,50,0,0,0,3,
2.02311E+11,8,青瓜寮農路,,2023,11,4,2,22.9982729,120.4441747,16,6,40,黑枕藍鶲,1,8,2,E,1,1,0,-,80,50,50,0,0,0,2.3,
2.02311E+11,9,青瓜寮農路,,2023,11,4,2,22.9992886,120.445384,16,11,25,大卷尾,1,8,6,W→E,1,2,0,-,80,20,10,70,0,0,5,
2.02311E+11,10,青瓜寮農路,,2023,11,4,2,22.9992886,120.445384,16,11,25,樹鵲,1,－,－,W,1,2,0,-,70,0,50,50,0,0,2,
2.02311E+11,11,青瓜寮農路,,2023,11,4,2,22.9994117,120.4463242,16,16,30,白頭翁,2,6,3,W,9,8,0,-,30,10,70,20,0,0,2.3,
2.02311E+11,12,青瓜寮農路,,2023,11,4,2,22.9997917,120.4464026,16,18,50,家燕,2,6,4,W,9,8,0,-,20,0,90,10,0,0,3,
2.02311E+11,13,青瓜寮農路,,2023,11,4,2,23.0012132,120.4485444,16,26,15,樹鵲,2,8,6,W,1,1,0,-,90,80,0,20,0,0,2,
2.02311E+11,14,青瓜寮農路,,2023,11,4,2,23.0014419,120.4504517,16,33,30,家燕,1,8,4,N→S,5,5,1,-,20,10,30,0,60,0,5,
2.02311E+11,15,青瓜寮農路,,2023,11,4,2,23.0014419,120.4504517,16,33,30,大卷尾,1,6,6,S→N,5,5,1,-,20,10,30,0,60,0,5,
2.02311E+11,16,青瓜寮農路,,2023,11,4,2,23.0014987,120.4533753,16,40,10,家燕,1,4,2,S→N,9,8,0,-,40,30,70,0,0,0,5,
2.02311E+11,17,青瓜寮農路,,2023,11,4,2,23.0015533,120.4537871,16,45,20,珠頸斑鳩,1,6,4,S,9,8,0,-,40,40,60,0,0,0,2.3,
2.02311E+11,18,青瓜寮農路,,2023,11,4,2,23.0012181,120.4523662,16,55,45,大卷尾,1,8,6,S,1,1,0,-,90,80,0,20,0,0,5,
2.02312E+11,1,草山里活動中心,,2023,11,5,2,22.98448,120.434371,14,23,33,家燕,3,5,8,N,9,1,0,-5,30,40,60,0,0,0,3,
2.02312E+11,2,草山里活動中心,,2023,11,5,2,22.984175,120.434466,14,30,12,竹雞,1,0,5,E,1,8,0,-5,90,70,30,0,0,0,2,
2.02312E+11,3,草山里活動中心,,2023,11,5,2,22.984123,120.434527,14,32,7,樹鵲,1,6,10,E,1,8,0,-6,60,80,20,0,0,0,2,
2.02312E+11,4,草山里活動中心,,2023,11,5,2,22.983189,120.433697,14,37,42,樹鵲,1,8,6,NW,1,8,0,-5,90,70,30,0,0,0,2,
2.02312E+11,5,草山里活動中心,,2023,11,5,2,22.983189,120.433697,14,38,5,白腰鵲鴝,1,6,8,WS,1,8,0,-3,50,40,60,0,0,0,3,
2.02312E+11,6,草山里活動中心,,2023,11,5,2,22.983189,120.433697,14,41,34,白頭翁,5,7,10,WN,1,8,0,-4,50,60,40,0,0,0,2,
2.02312E+11,7,草山里活動中心,,2023,11,5,2,22.983189,120.433697,14,44,51,紅鳩,1,4,6,WS,2,8,0,-3,90,70,30,0,0,0,3,
2.02312E+11,8,草山里活動中心,,2023,11,5,2,22.982552,120.433529,14,47,35,大卷尾,2,7,9,E,9,8,0,-2,40,50,50,0,0,0,3,
2.02312E+11,9,草山里活動中心,,2023,11,5,2,22.982552,120.433529,14,55,41,翠翼鳩,1,7,10,NW,7,8,0,-2,40,70,30,0,0,0,3,
2.02312E+11,10,草山里活動中心,,2023,11,5,2,22.982552,120.433529,14,57,6,赤腹松鼠,1,4,6,NW,7,7,0,0,60,70,30,0,0,0,2,
2.02312E+11,11,草山里活動中心,,2023,11,5,2,22.981956,120.433622,14,58,28,五色鳥,1,7,9,NE,1,8,0,-1,40,60,40,0,0,0,2,
2.02312E+11,12,草山里活動中心,,2023,11,5,2,22.981956,120.433622,15,1,51,竹雞,1,7,5,NW,2,8,0,-1,90,40,60,0,0,0,2,
2.02312E+11,13,草山里活動中心,,2023,11,5,2,22.981326,120.434541,15,6,45,大冠鷲,1,4,10,N,1,8,0,-1,20,70,30,0,0,0,3,
2.02312E+11,14,草山里活動中心,,2023,11,5,2,22.981326,120.434541,15,7,39,白頭翁,6,4,8,SW,1,8,0,-1,60,70,30,0,0,0,2,
2.02312E+11,15,草山里活動中心,,2023,11,5,2,22.981326,120.434541,15,9,31,五色鳥,1,5,8,NW,1,8,0,-1,40,60,40,0,0,0,2,
2.02312E+11,16,草山里活動中心,,2023,11,5,2,22.980279,120.434073,15,14,22,紅嘴黑鵯,2,10,10,NE,1,8,0,-1,90,40,60,0,0,0,3,
2.02312E+11,17,草山里活動中心,,2023,11,5,2,22.980279,120.434073,15,17,14,白頭翁,4,4,4,NW,1,8,0,-2,20,70,30,0,0,0,3,
2.02312E+11,18,草山里活動中心,,2023,11,5,2,22.980279,120.434073,15,18,36,小彎嘴,2,5,6,NE,1,8,0,-3,50,60,40,0,0,0,1,
2.02312E+11,19,草山里活動中心,,2023,11,5,2,22.980279,120.434073,15,20,15,洋燕,3,0,6,SE,1,8,0,-2,50,60,40,0,0,0,3,
2.02312E+11,20,草山里活動中心,,2023,11,5,2,22.976772,120.432898,15,35,33,白頭翁,5,5,5,NW→N,9,8,0,-2,50,60,40,0,0,0,5,
2.02312E+11,21,草山里活動中心,,2023,11,5,2,22.976431,120.433835,15,38,55,紅嘴黑鵯,1,8,4,SE,1,8,0,-2,50,40,60,0,0,0,2,
2.02312E+11,22,草山里活動中心,,2023,11,5,2,22.975868,120.43405,15,44,19,斯文豪氏攀蜥,1,0,6,E→N,3,8,0,-2,70,40,60,0,0,0,5,
2.02312E+11,23,草山里活動中心,,2023,11,5,2,22.975417,120.433832,15,48,42,印度蜓蜥,1,0,6,E,3,8,0,-2,40,70,30,0,0,0,3,
2.02312E+11,24,草山里活動中心,,2023,11,5,2,22.975417,120.433832,15,50,10,小卷尾,1,7,9,SE,1,8,0,-2,50,60,40,0,0,0,3,
2.02312E+11,25,草山里活動中心,,2023,11,5,2,22.974848,120.432867,16,1,55,赤腹松鼠,1,7,5,N,1,8,0,0,50,40,60,0,0,0,2,
2.02312E+11,26,草山里活動中心,,2023,11,5,2,22.974848,120.432867,16,3,45,紅鳩,1,5,10,NW→N,1,1,0,0,70,40,60,0,0,0,3,
2.02312E+11,27,草山里活動中心,,2023,11,5,2,22.974492,120.432134,16,12,39,竹雞,1,0,6,NW,1,8,0,-1,40,70,30,0,0,0,2,
2.02312E+11,28,草山里活動中心,,2023,11,5,2,22.974726,120.431355,16,16,31,翠翼鳩,1,6,9,NE,1,8,0,-1,60,80,20,0,0,0,3,
2.02312E+11,29,草山里活動中心,,2023,11,5,2,22.974726,120.431355,16,17,22,繡眼畫眉,2,5,7,NE,1,8,0,-1,40,70,30,0,0,0,3,
2.02312E+11,30,草山里活動中心,,2023,11,5,2,22.974134,120.430748,16,22,14,大卷尾,2,7,6,E→N,1,8,0,-1,50,60,40,0,0,0,3,
2.02312E+11,31,草山里活動中心,,2023,11,5,2,22.973717,120.43095,16,26,12,繡眼畫眉,3,4,9,E,1,8,0,-1,50,60,40,0,0,0,1,
2.02312E+11,32,草山里活動中心,,2023,11,5,2,22.973592,120.431956,16,31,7,紅嘴黑鵯,2,6,5,E,1,8,0,-3,50,40,60,0,0,0,2,
2.02312E+11,33,草山里活動中心,,2023,11,5,2,22.972325,120.432398,16,26,42,黑枕藍鶲,2,5,5,NW,1,8,0,-3,70,40,60,0,0,0,3,
2.02312E+11,34,草山里活動中心,,2023,11,5,2,22.971065,120.432479,16,33,33,白環鸚嘴鵯,4,6,3,WS,1,1,0,-3,40,70,30,0,0,0,1,
2.02312E+11,1,紅水溪,,2023,11,6,1,23.008377,120.428193,6,35,12,姬蛇目蝶,1,3,5,NW,2,8,0,-2,10,40,60,0,0,0,5,
2.02312E+11,2,紅水溪,,2023,11,6,1,23.009543,120.42773,6,38,21,樹鵲,2,8,10,SW,1,8,0,-2,70,70,30,0,0,0,2,
2.02312E+11,3,紅水溪,,2023,11,6,1,23.009543,120.42773,6,39,44,白頭翁,4,6,5,E,2,8,0,-2,80,80,20,0,0,0,2,
2.02312E+11,4,紅水溪,,2023,11,6,1,23.010696,120.426814,6,44,12,紅嘴黑鵯,2,7,8,NW,1,8,0,-2,50,70,30,0,0,0,3,
2.02312E+11,5,紅水溪,,2023,11,6,1,23.010895,120.426709,6,46,31,竹雞,1,0,5,NW,1,8,0,-2,90,40,60,0,0,0,2,
2.02312E+11,6,紅水溪,,2023,11,6,1,23.010895,120.426709,6,47,3,白頭翁,5,6,10,E→N,1,8,0,0,40,60,40,0,0,0,5,
2.02312E+11,7,紅水溪,,2023,11,6,1,23.012104,120.425799,6,49,49,大卷尾,2,8,6,NW,1,8,0,0,30,70,30,0,0,0,3,
2.02312E+11,8,紅水溪,,2023,11,6,1,23.012104,120.425799,6,51,9,繡眼畫眉,3,6,8,N,1,8,0,-1,60,50,50,0,0,0,1,
2.02312E+11,9,紅水溪,,2023,11,6,1,23.012104,120.425799,6,51,45,白尾八哥,6,7,10,SW,9,8,0,-1,20,70,30,0,0,0,3,
2.02312E+11,10,紅水溪,,2023,11,6,1,23.012632,120.426011,6,55,30,紅嘴黑鵯,2,4,6,NW,1,8,0,-1,60,60,40,0,0,0,3,
2.02312E+11,11,紅水溪,,2023,11,6,1,23.012881,120.426058,6,59,50,大冠鷲,1,15,10,NE,1,8,0,-3,50,60,40,0,0,0,3,
2.02312E+11,12,紅水溪,,2023,11,6,1,23.012881,120.426058,7,0,58,白腰鵲鴝,1,7,10,SW,1,8,0,-3,40,40,60,0,0,0,2,
2.02312E+11,13,紅水溪,,2023,11,6,1,23.013485,120.426795,7,4,12,大卷尾,2,4,6,SE→N,1,8,0,-4,40,40,60,0,0,0,5,
2.02312E+11,14,紅水溪,,2023,11,6,1,23.013485,120.426795,7,5,45,三線蝶,1,4,5,SE,1,8,0,-4,10,70,30,0,0,0,5,
2.02312E+11,15,紅水溪,,2023,11,6,1,23.014112,120.428325,7,7,31,紅鳩,1,7,5,SE,7,8,0,-2,20,60,40,0,0,0,3,
2.02312E+11,16,紅水溪,,2023,11,6,1,23.014112,120.428325,7,10,43,白腰鵲鴝,1,6,6,N,1,8,0,-5,20,40,60,0,0,0,3,
2.02312E+11,17,紅水溪,,2023,11,6,1,23.014552,120.429553,7,14,24,竹雞,1,7,9,E,1,8,0,-3,80,40,60,0,0,0,2,
2.02312E+11,18,紅水溪,,2023,11,6,1,23.014552,120.429553,7,15,23,樺斑蝶,1,7,5,SE,2,8,0,-5,10,70,30,0,0,0,5,
2.02312E+11,19,紅水溪,,2023,11,6,1,23.014588,120.429676,7,19,31,白頭翁,3,7,5,S,9,8,0,-5,20,40,60,0,0,0,3,
2.02312E+11,20,紅水溪,,2023,11,6,1,23.014835,120.430445,7,24,56,玉帶蔭蝶,1,3,6,NE,2,8,0,-5,10,50,0,50,0,0,5,
2.02312E+11,21,紅水溪,,2023,11,6,1,23.014854,120.430588,7,29,31,小卷尾,1,4,10,E→N,1,8,0,-6,50,60,10,30,0,0,3,
2.02312E+11,22,紅水溪,,2023,11,6,1,23.014854,120.430588,7,31,49,小彎嘴,1,4,10,E,2,8,0,-5,40,20,60,20,0,0,3,
2.02312E+11,23,紅水溪,,2023,11,6,1,23.01512,120.431018,7,37,18,小卷尾,1,7,5,SE→N,1,8,0,-3,50,20,60,20,0,0,5,
2.02312E+11,24,紅水溪,,2023,11,6,1,23.01512,120.431018,7,37,58,繡眼畫眉,4,5,8,NW,1,8,0,-4,20,30,50,20,0,0,1,
2.02312E+11,25,紅水溪,,2023,11,6,1,23.015694,120.431635,7,39,42,白腰鵲鴝,1,5,5,NW,1,8,0,-3,20,60,40,0,0,0,2,
2.02312E+11,26,紅水溪,,2023,11,6,1,23.015293,120.431225,7,44,24,大彎嘴,1,6,10,S,1,8,0,-2,60,40,60,0,0,0,2,
2.02312E+11,27,紅水溪,,2023,11,6,1,23.015934,120.431856,7,47,25,小彎嘴,2,4,5,NE,1,8,0,-2,50,40,60,0,0,0,3,
2.02312E+11,28,紅水溪,,2023,11,6,1,23.006549,120.430382,7,48,22,斯文豪氏攀蜥,1,0,10,SE,9,8,0,0,10,70,30,0,0,0,3,
2.02312E+11,29,紅水溪,,2023,11,6,1,23.006963,120.430459,7,51,5,樹鵲,2,6,10,NE,1,8,0,-1,50,80,20,0,0,0,2,
2.02312E+11,30,紅水溪,,2023,11,6,1,23.007514,120.43039,8,3,44,義大利蜂,1,3,2,NW,2,8,0,-1,30,70,30,0,0,0,5,
2.02312E+11,31,紅水溪,,2023,11,6,1,23.007905,120.43044,8,8,45,紅鳩,1,5,10,NW,1,8,0,-1,60,60,40,0,0,0,3,
2.02312E+11,32,紅水溪,,2023,11,6,1,23.008811,120.430457,8,17,14,白頭翁,2,5,10,NW,1,8,0,-3,50,60,40,0,0,0,1,
2.02312E+11,33,紅水溪,,2023,11,6,1,23.008811,120.430457,8,17,0,竹雞,1,0,10,SW,1,8,0,-3,80,40,60,0,0,0,2,
2.02312E+11,34,紅水溪,,2023,11,6,1,23.009575,120.430802,8,24,51,黑枕藍鶲,2,5,10,E,1,8,0,-3,60,40,60,0,0,0,3,
2.02312E+11,1,岡林農路,,2023,11,7,2,23.01921,120.39934,15,31,45,赤腹松鼠,1,3,5,ES,1,8,1,-2,80,80,20,0,0,0,5,
2.02312E+11,2,岡林農路,,2023,11,7,2,23.01993,120.40085,15,35,30,黑枕藍鶲,3,6,15,ES,1,8,1,-2,80,80,20,0,0,0,5,
2.02312E+11,3,岡林農路,,2023,11,7,2,23.01993,120.40085,15,38,15,紅嘴黑鵯,1,6,10,EN,1,8,1,4,80,80,20,0,0,0,3,在茄冬樹上覓食
2.02312E+11,4,岡林農路,,2023,11,7,2,23.01624,120.40443,15,59,30,白頭翁,5,－,200,WS,2,8,0,1,50,70,30,0,0,0,2,
2.02312E+11,5,岡林農路,,2023,11,7,2,23.01624,120.40443,15,59,30,紅嘴黑鵯,1,12,200,WS,2,8,0,1,50,70,30,0,0,0,3,
2.02312E+11,6,岡林農路,,2023,11,7,2,23.01508,120.40433,16,3,14,紅鳩,1,0,15,WS→W,7,8,0,-6,70,70,30,0,0,0,5,
2.02312E+11,7,岡林農路,,2023,11,7,2,23.01508,120.40433,16,4,25,小卷尾,1,12,100,WS,7,8,0,-6,70,70,30,0,0,0,5,
2.02312E+11,8,岡林農路,,2023,11,7,2,23.01421,120.40386,16,11,30,小卷尾,2,－,－,EN,7,1,0,6,30,50,50,0,0,0,3,
2.02312E+11,9,岡林農路,,2023,11,7,2,23.01421,120.40386,16,11,30,白頭翁,5,－,－,－,7,1,0,6,30,50,50,0,0,0,5,
2.02312E+11,10,岡林農路,,2023,11,7,2,23.01421,120.40386,16,11,30,家燕,2,24,1000,－,7,1,0,6,30,50,50,0,0,0,5,
2.02312E+11,11,岡林農路,,2023,11,7,2,23.01421,120.40386,16,11,30,洋燕,6,－,－,－,7,1,0,6,30,50,50,0,0,0,5,
2.02312E+11,12,岡林農路,,2023,11,7,2,23.01421,120.40386,16,11,30,珠頸斑鳩,1,24,1000,EN,7,1,0,6,30,50,50,0,0,0,3,
2.02312E+11,13,岡林農路,,2023,11,7,2,23.01421,120.40386,16,11,30,赤腹松鼠,1,5,2,E,7,1,0,6,30,50,50,0,0,0,5,
2.02312E+11,14,岡林農路,,2023,11,7,2,23.01253,120.40412,16,20,33,洋燕,3,4,200,ES,7,1,0,6,20,30,70,0,0,0,3,
2.02312E+11,15,岡林農路,,2023,11,7,2,23.01253,120.40412,16,20,33,小卷尾,1,7,200,ES,7,1,0,6,20,30,70,0,0,0,3,
2.02312E+11,16,岡林農路,,2023,11,7,2,23.01163,120.40408,16,24,38,赤腹松鼠,1,10,3,S,7,1,0,-3,50,70,30,0,0,0,5,
2.02312E+11,17,岡林農路,,2023,11,7,2,23.01163,120.40408,16,24,38,白頭翁,2,30,3,S,7,1,0,-3,50,70,30,0,0,0,3,
2.02312E+11,18,岡林農路,,2023,11,7,2,23.01163,120.40408,16,24,38,白腰鵲鴝,1,－,－,N,7,1,0,-3,50,70,30,0,0,0,2,
2.02312E+11,19,岡林農路,,2023,11,7,2,23.01078,120.40404,16,28,40,小彎嘴,2,2,10,ES,1,8,0,-8,70,80,20,0,0,0,5,
2.02312E+11,20,岡林農路,,2023,11,7,2,23.0099,120.40441,16,34,5,斑文鳥,6,－,－,S→EN,7,8,0,-8,30,70,30,0,0,0,5,
2.02312E+11,21,岡林農路,,2023,11,7,2,23.0099,120.40441,16,34,5,白頭翁,2,4,10,S,,8,0,-8,30,70,30,0,0,0,3,
2.02312E+11,22,岡林農路,,2023,11,7,2,23.0099,120.40441,16,34,5,紅鳩,3,4,10,S,7,8,0,-8,30,70,30,0,0,0,3,
2.02312E+11,23,岡林農路,,2023,11,7,2,23.0099,120.40441,16,34,5,大彎嘴,1,－,－,E,7,8,0,-8,30,70,30,0,0,0,2,
2.02312E+11,24,岡林農路,,2023,11,7,2,23.0099,120.40441,16,34,5,赤腹松鼠,1,3,5,E,7,8,0,-8,30,70,30,0,0,0,3,
2.02312E+11,25,岡林農路,,2023,11,7,2,23.00926,120.4046,16,37,45,翠鳥,1,－,－,E,5,5,1,0,10,40,40,0,20,0,5,
2.02312E+11,26,岡林農路,,2023,11,7,2,23.00926,120.4046,16,37,45,巴西龜,10,－,－,E,5,5,1,0,10,40,40,0,20,0,3,
2.02312E+11,27,岡林農路,,2023,11,7,2,23.00926,120.4046,16,37,45,大彎嘴,1,－,－,E,5,5,1,0,10,40,40,0,20,0,2,錄音11-1
2.02312E+11,28,岡林農路,,2023,11,7,2,23.00857,120.40245,16,46,55,赤腹松鼠,1,3,25,ES,1,8,1,3,40,30,70,0,0,0,5,
2.02312E+11,29,岡林農路,,2023,11,7,2,23.00857,120.40245,16,50,20,小彎嘴,1,－,－,S,1,8,0,4,40,30,70,0,0,0,2,錄音11-1 2
2.02312E+11,30,岡林農路,,2023,11,7,2,23.00844,120.39925,17,4,0,臺灣獼猴,1,6,10,S→N,1,8,0,5,60,40,60,0,0,0,5,一隻公猴單獨行動
2.02312E+11,1,柯殼溪,,2023,11,8,1,23.0359774,120.3835587,6,24,10,五色鳥,1,－,－,－,1,6,1,－,70,80,0,20,0,0,2,
2.02312E+11,2,柯殼溪,,2023,11,8,1,23.0359774,120.3835587,6,24,10,珠頸斑鳩,1,－,－,－,1,6,1,－,70,80,0,20,0,0,2,
2.02312E+11,3,柯殼溪,,2023,11,8,1,23.0359774,120.3835587,6,24,10,大卷尾,2,10,6,W→E,1,6,1,-,70,80,0,20,0,0,2.5,
2.02312E+11,4,柯殼溪,,2023,11,8,1,23.0359774,120.3835587,6,24,10,樹鵲,1,－,－,－,1,6,1,－,70,80,0,20,0,0,5,
2.02312E+11,5,柯殼溪,,2023,11,8,1,23.0365412,120.3843743,6,35,20,五色鳥,1,8,2,N→S,1,8,1,-,60,50,50,0,0,0,3.5,
2.02312E+11,6,柯殼溪,,2023,11,8,1,23.0365412,120.3843743,6,37,35,白頭翁,1,8,2,N→S,1,8,1,-,60,50,50,0,0,0,3.5,
2.02312E+11,7,柯殼溪,,2023,11,8,1,23.0365271,120.384914,6,42,15,樹鵲,2,－,－,－,1,1,1,－,80,80,20,0,0,0,2,
2.02312E+11,8,柯殼溪,,2023,11,8,1,23.0350637,120.3871988,6,55,45,小彎嘴,2,－,－,S,1,7,1,-,100,50,0,50,0,0,2,
2.02312E+11,9,柯殼溪,,2023,11,8,1,23.0346413,120.3873658,6,58,30,黑枕藍鶲,1,8,8,ES,1,7,1,-,80,30,30,40,0,0,2.3,
2.02312E+11,10,柯殼溪,,2023,11,8,1,23.0327983,120.3894014,7,10,55,樹鵲,1,－,－,W,1,7,1,-,20,60,0,40,0,0,2,
2.02312E+11,11,柯殼溪,,2023,11,8,1,23.0327983,120.3894014,7,10,55,珠頸斑鳩,1,－,－,E,1,4,1,-,60,80,0,20,0,0,2,
2.02312E+11,12,柯殼溪,,2023,11,8,1,23.0325894,120.3919759,7,19,40,黑枕藍鶲,1,－,－,NW,-,-,0,-,-,-,-,-,-,-,2,
2.02312E+11,13,柯殼溪,,2023,11,8,1,23.0325894,120.3919759,7,19,40,樹鵲,1,－,－,NW,1,4,0,-,90,30,0,70,0,0,2,
2.02312E+11,14,柯殼溪,,2023,11,8,1,23.0326382,120.3721281,7,23,5,大卷尾,1,8,8,N→S,1,1,0,-,100,100,0,0,0,0,5,
2.02312E+11,15,柯殼溪,,2023,11,8,1,23.0322244,120.3936955,7,29,30,白頭翁,1,4,2,W,8,1,0,-,0,50,0,50,0,0,2.3,
2.02312E+11,16,柯殼溪,,2023,11,8,1,23.0322244,120.3936955,7,35,30,栗尾椋鳥,1,8,6,W,1,7,0,-,80,100,0,0,0,0,2.3,
2.02312E+11,17,柯殼溪,,2023,11,8,1,23.0325364,120.3946355,7,38,50,樹鵲,1,－,－,SW,1,7,0,-,80,100,0,0,0,0,2,
2.02312E+11,18,柯殼溪,,2023,11,8,1,23.0311423,120.3990197,7,44,55,白頭翁,1,6,4,SW,1,1,0,-,70,50,50,0,0,0,3,
2.02312E+11,19,柯殼溪,,2023,11,8,1,23.0311423,120.3990197,7,45,10,綠鳩,2,8,10,S,1,1,0,-,100,90,10,0,0,0,3,
2.02312E+11,20,柯殼溪,,2023,11,8,1,23.030562,120.3990197,7,49,35,家燕,6,6,4,N,2,8,0,-,20,20,80,0,0,0,3,
2.02312E+11,21,柯殼溪,,2023,11,8,1,23.030562,120.3990197,7,49,35,白頭翁,2,6,5,N,2,8,0,-,20,20,80,0,0,0,3,
2.02312E+11,22,柯殼溪,,2023,11,8,1,23.0335891,120.3994559,7,55,50,大卷尾,2,8,10,E,1,8,0,-,20,30,60,10,0,0,3,
2.02312E+11,23,柯殼溪,,2023,11,8,1,23.0344737,120.3971197,8,3,55,家燕,5,6,4,N,1,8,0,-,20,20,80,0,0,0,3,
2.02312E+11,24,柯殼溪,,2023,11,8,1,23.0346879,120.3972622,8,10,20,白頭翁,4,6,3,N,1,8,0,-,20,10,90,0,0,0,3,
2.02311E+12,1,岡林農路,,2023,11,10,1,23.0192302,120.3989312,6,18,31,白腰鵲鴝,2,7,15,SE,1,8,0,-1,90,100,0,0,0,0,2,
2.02311E+12,2,岡林農路,,2023,11,10,1,23.0192302,120.3989312,6,22,13,家燕,2,7,15,SE,1,8,0,-1,90,100,0,0,0,0,2,
2.02311E+12,3,岡林農路,,2023,11,10,1,23.0192302,120.3989312,6,25,22,白頭翁,1,7,15,SE,1,8,0,-1,60,70,30,0,0,0,2,
2.02311E+12,4,岡林農路,,2023,11,10,1,23.0192302,120.3989312,6,30,16,五色鳥,1,12,15,SE,1,8,0,-1,90,100,0,0,0,0,3,
2.02311E+12,5,岡林農路,,2023,11,10,1,23.019207,120.3991951,6,32,44,五色鳥,1,8,30,S,1,8,0,-6,80,80,0,20,0,0,2,
2.02311E+12,6,岡林農路,,2023,11,10,1,23.019207,120.3991951,6,36,49,白頭翁,3,8,30,S,1,8,0,-6,80,80,0,20,0,0,2,
2.02311E+12,7,岡林農路,,2023,11,10,1,23.019207,120.3991951,6,38,41,白腰鵲鴝,1,8,30,S,1,8,0,-6,80,80,0,20,0,0,2,
2.02311E+12,8,岡林農路,,2023,11,10,1,23.0197946,120.4012791,6,41,30,鴿子,1,13,1,SW→N,1,8,0,-21,60,70,30,0,0,0,5,
2.02311E+12,9,岡林農路,,2023,11,10,1,23.0197946,120.4012791,6,43,50,樹鵲,4,9,20,SW,1,8,0,-20,80,100,0,0,0,0,2,
2.02311E+12,10,岡林農路,,2023,11,10,1,23.0180869,120.4033897,6,45,14,赤腹松鼠,2,3,40,W,1,8,0,-5,90,100,0,0,0,0,5,
2.02311E+12,11,岡林農路,,2023,11,10,1,23.0171256,120.4042815,6,47,29,斯文豪氏攀蜥,5,0,1,E,9,8,0,-10,20,10,70,30,0,0,7,
2.02311E+12,12,岡林農路,,2023,11,10,1,23.0150115,120.4038826,6,48,56,大卷尾,2,5,7,SW,9,8,0,-3,0,20,80,0,0,0,3,
2.02311E+12,13,岡林農路,,2023,11,10,1,23.0150115,120.4038826,6,51,14,白頭翁,11,30,20,SE→W,1,8,0,-3,20,40,60,0,0,0,5,
2.02311E+12,14,岡林農路,,2023,11,10,1,23.0150115,120.4038826,6,51,42,大白鷺,2,20,50,S→W,1,8,0,-3,0,100,0,0,0,0,5,
2.02311E+12,15,岡林農路,,2023,11,10,1,23.0150115,120.4038826,6,54,0,紅鳩,1,0,15,SE,7,8,0,-7,50,100,0,0,0,0,5,
2.02311E+12,16,岡林農路,,2023,11,10,1,23.015791,120.404368,6,58,22,赤腹松鼠,1,4,22,NE→S,7,8,0,-1,10,50,50,0,0,0,5,
2.02311E+12,17,岡林農路,,2023,11,10,1,23.015791,120.404368,7,7,5,白頭翁,3,5,10,NE,7,8,0,-1,10,50,50,0,0,0,2,
2.02311E+12,18,岡林農路,,2023,11,10,1,23.015791,120.404368,7,9,44,紅鳩,1,5,5,NE,7,8,0,-1,10,50,50,0,0,0,5,
2.02311E+12,19,岡林農路,,2023,11,10,1,23.0128776,120.4041766,7,14,45,家燕,7,5,2,SW,9,8,0,-3,20,40,60,0,0,0,3,
2.02311E+12,20,岡林農路,,2023,11,10,1,23.0128776,120.4041766,7,15,14,白頭翁,2,5,2,SW,9,8,0,-3,20,40,60,0,0,0,3,
2.02311E+12,21,岡林農路,,2023,11,10,1,23.0128776,120.4041766,7,20,0,大卷尾,2,5,2,SW→S,9,8,0,-3,20,40,60,0,0,0,5,
2.02311E+12,22,岡林農路,,2023,11,10,1,23.012458,120.404108,7,25,17,小啄木,3,4,2,S,1,8,0,-6,70,60,40,0,0,0,5,
2.02311E+12,23,岡林農路,,2023,11,10,1,23.012458,120.404108,7,28,48,五色鳥,1,4,2,S→SE,1,8,0,-6,70,60,40,0,0,0,5,
2.02311E+12,24,岡林農路,,2023,11,10,1,23.012458,120.404108,7,30,58,白頭翁,5,4,2,S,1,8,0,-6,70,60,40,0,0,0,2,
2.02311E+12,25,岡林農路,,2023,11,10,1,23.012458,120.404108,7,37,18,樹鵲,2,4,20,SE,1,8,0,-6,70,60,40,0,0,0,2,
2.02311E+12,26,岡林農路,,2023,11,10,1,23.012458,120.404108,7,37,58,紅鳩,2,4,2,S→SE,1,8,0,-6,70,60,40,0,0,0,5,
2.02311E+12,27,岡林農路,,2023,11,10,1,23.012458,120.404108,7,39,42,大卷尾,3,4,20,S→SE,1,8,0,-6,10,60,40,0,0,0,5,
2.02311E+12,28,岡林農路,,2023,11,10,1,23.0112442,120.404077,7,44,24,大卷尾,3,5,10,SE,9,8,0,-5,10,60,40,0,0,0,3,
